MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
5,7,3,OO,Other,DFW,0,674.0,5
1,9,4,WN,DTW,Other,1,456.0,19
6,28,6,DL,ATL,Other,1,214.0,13
1,14,2,DL,Other,ATL,0,774.0,5
10,15,3,OO,DFW,Other,0,270.0,21
3,2,7,AA,DFW,DCA,0,1192.0,16
7,10,4,F9,Other,Other,1,337.0,19
8,16,6,WN,DEN,Other,0,883.0,9
8,8,5,HA,Other,Other,0,2403.0,12
7,9,3,DL,Other,ATL,0,432.0,11
2,10,1,WN,Other,SLC,1,999.0,11
6,18,3,OO,Other,Other,1,626.0,14
2,27,4,UA,SLC,IAH,0,1195.0,16
2,13,4,OO,Other,DEN,0,230.0,7
10,20,1,MQ,MIA,Other,0,126.0,10
6,29,7,WN,Other,Other,0,283.0,16
8,21,4,DL,SLC,Other,0,532.0,22
11,10,1,AA,MIA,Other,0,700.0,14
12,22,1,DL,Other,ATL,0,2116.0,6
9,13,6,WN,SEA,PHX,0,1107.0,7
1,13,1,NK,Other,Other,0,805.0,7
11,30,7,NK,Other,Other,1,525.0,18
12,12,5,OO,SFO,Other,0,250.0,9
1,25,6,B6,Other,Other,0,301.0,6
4,27,7,AS,Other,SEA,0,2306.0,10
6,8,7,DL,Other,LGA,0,1107.0,6
5,18,7,WN,Other,Other,0,401.0,14
7,29,2,WN,Other,Other,0,928.0,12
4,10,4,DL,ORD,MSP,0,334.0,9
12,11,4,AA,LAX,MIA,0,2342.0,6
4,3,4,YX,BOS,Other,0,280.0,8
8,17,7,DL,Other,Other,0,587.0,6
12,19,5,AA,SLC,ORD,0,1250.0,6
3,16,7,MQ,DFW,IAH,0,224.0,12
1,2,4,WN,Other,Other,0,937.0,5
5,1,4,OO,Other,LAX,0,400.0,19
9,28,7,UA,Other,Other,0,1572.0,16
9,10,3,WN,Other,Other,0,461.0,9
10,25,6,OO,Other,ORD,0,67.0,10
5,15,4,NK,Other,Other,0,1057.0,7
2,16,7,UA,IAH,EWR,0,1400.0,12
10,5,7,DL,ORD,ATL,0,606.0,11
2,13,4,UA,Other,Other,0,157.0,6
10,16,4,G4,Other,Other,0,813.0,16
6,8,7,NK,MCO,Other,1,787.0,18
3,11,2,DL,PHX,MSP,0,1276.0,17
2,24,1,AS,SEA,Other,0,2701.0,18
9,21,7,NK,EWR,MIA,0,1085.0,13
10,30,4,DL,Other,ATL,0,874.0,6
6,15,7,MQ,ORD,Other,1,264.0,20
8,31,7,AS,Other,LAS,0,763.0,21
3,15,6,AA,Other,PHX,0,1037.0,5
6,16,1,MQ,Other,DFW,1,140.0,13
1,12,7,B6,Other,BOS,0,818.0,12
4,30,3,AA,LAS,PHX,0,255.0,12
3,19,3,NK,MCO,MSP,0,1310.0,9
9,30,2,WN,Other,LAS,0,364.0,17
2,28,5,B6,BOS,LAX,0,2611.0,7
9,4,4,OO,Other,DTW,0,201.0,10
6,6,5,DL,ATL,Other,0,300.0,17
8,31,7,OO,DEN,Other,0,1248.0,10
10,12,7,WN,DCA,Other,1,1184.0,16
1,1,3,B6,EWR,MCO,0,937.0,15
5,22,4,G4,Other,Other,1,667.0,15
9,18,4,AA,Other,DFW,0,1303.0,11
5,5,1,OO,Other,DEN,0,152.0,7
6,27,5,DL,LAX,Other,1,1797.0,18
4,13,7,WN,Other,MCO,0,829.0,16
11,8,6,YX,Other,BOS,1,187.0,21
8,4,1,WN,Other,Other,0,619.0,9
5,17,6,OO,MSP,ORD,0,334.0,18
3,29,6,NK,ORD,LAX,0,1744.0,19
8,11,1,WN,LAS,Other,0,1587.0,23
1,4,6,WN,LAX,Other,1,1390.0,19
11,10,1,WN,Other,LAS,0,407.0,5
8,13,3,WN,Other,PHX,0,347.0,18
11,30,7,AS,LAX,SEA,0,954.0,6
4,5,6,OO,DEN,Other,0,260.0,21
1,21,2,OH,Other,Other,0,629.0,7
4,15,2,WN,Other,LGA,0,764.0,6
8,30,6,AA,MIA,ATL,1,594.0,21
12,5,5,WN,LAX,Other,0,1671.0,10
6,28,6,OO,Other,DEN,0,455.0,16
2,23,7,DL,ATL,Other,1,526.0,13
12,28,7,UA,Other,DEN,1,1436.0,16
10,20,1,UA,MIA,EWR,1,1085.0,13
4,28,1,OH,Other,DCA,1,234.0,6
3,11,2,DL,Other,ATL,0,332.0,9
2,11,2,AA,BOS,CLT,0,728.0,10
3,21,5,DL,Other,ATL,0,581.0,15
9,24,3,DL,SLC,BOS,1,2105.0,17
3,24,1,G4,Other,Other,0,765.0,6
1,6,1,UA,Other,EWR,0,1034.0,11
8,4,1,OO,LAX,Other,0,209.0,21
1,15,3,F9,LAX,ATL,0,1947.0,22
6,16,1,WN,Other,Other,1,483.0,16
6,3,2,MQ,Other,MIA,0,126.0,19
3,8,6,AA,DFW,EWR,0,1372.0,7
3,8,6,UA,DEN,SEA,0,1024.0,19
8,25,1,AA,PHX,BOS,0,2300.0,9
10,4,6,MQ,ORD,Other,0,196.0,12
5,11,7,G4,Other,Other,0,851.0,8
11,13,4,HA,Other,Other,0,101.0,9
1,12,7,DL,DTW,PHX,1,1671.0,16
3,5,3,WN,LAS,Other,0,986.0,9
8,20,3,B6,MCO,Other,0,944.0,10
1,18,6,AA,DFW,PHX,0,868.0,14
2,11,2,DL,SEA,SLC,0,689.0,5
10,6,1,OH,CLT,Other,0,335.0,19
1,29,3,DL,DTW,MSP,0,528.0,19
12,1,1,UA,MIA,IAH,1,964.0,11
6,16,1,WN,LAX,Other,0,1246.0,18
7,29,2,YX,Other,DCA,0,892.0,18
6,27,5,AA,LAX,CLT,0,2125.0,11
3,16,7,AA,LAX,Other,0,1814.0,10
1,3,5,AS,Other,SEA,0,2378.0,18
9,9,2,MQ,Other,BOS,0,829.0,13
9,18,4,DL,Other,DTW,0,207.0,6
6,11,3,WN,Other,Other,0,404.0,9
12,7,7,UA,LAX,SFO,0,337.0,21
3,16,7,NK,BOS,Other,0,369.0,8
5,2,5,WN,Other,Other,1,850.0,14
3,28,5,OO,DTW,Other,1,505.0,8
6,28,6,MQ,Other,MIA,0,126.0,19
11,11,2,DL,Other,ATL,0,332.0,10
4,23,3,OO,MSP,Other,0,257.0,20
1,11,6,B6,Other,LAS,0,2248.0,20
11,15,6,OO,Other,SLC,0,217.0,5
1,30,4,AS,SEA,Other,0,1670.0,12
2,9,7,OO,SLC,SEA,0,689.0,7
6,11,3,WN,Other,LAX,1,2329.0,15
7,30,3,WN,Other,Other,0,404.0,6
4,6,7,WN,Other,PHX,0,325.0,10
3,15,6,AS,BOS,SEA,0,2496.0,18
8,15,5,DL,Other,ATL,0,432.0,13
5,14,3,UA,DEN,MCO,0,1546.0,10
8,29,5,AA,MIA,Other,0,204.0,8
12,27,6,OO,ORD,DTW,0,235.0,9
11,13,4,YX,DCA,Other,0,562.0,10
2,14,5,B6,Other,Other,0,1056.0,6
12,4,4,OO,DEN,Other,1,305.0,20
10,16,4,UA,DEN,MCO,0,1547.0,14
2,21,5,WN,LAX,Other,0,337.0,5
12,23,2,AA,Other,DFW,0,812.0,5
11,30,7,UA,LAS,ORD,1,1514.0,7
10,9,4,OO,LAS,Other,0,226.0,15
10,18,6,DL,ATL,Other,0,272.0,10
3,18,2,OO,Other,SLC,0,463.0,12
11,8,6,OO,Other,LAX,0,674.0,16
9,14,7,DL,Other,SLC,0,1865.0,7
3,14,5,WN,CLT,Other,1,328.0,10
3,21,5,F9,Other,DFW,0,812.0,11
10,8,3,DL,LGA,MIA,0,1096.0,10
12,26,5,UA,DEN,Other,1,752.0,13
6,21,6,DL,PHX,DTW,0,1671.0,15
1,26,7,G4,Other,Other,0,1561.0,17
7,13,7,AS,ATL,SEA,1,2182.0,19
8,30,6,OO,Other,ORD,1,510.0,18
4,11,5,UA,DEN,DFW,0,641.0,17
11,23,7,AA,LAS,MIA,0,2174.0,8
9,26,5,WN,LAS,Other,1,259.0,20
11,15,6,WN,PHX,Other,0,304.0,17
3,23,7,WN,Other,Other,1,491.0,18
7,21,1,WN,Other,MCO,0,787.0,11
8,15,5,OO,SLC,Other,0,272.0,13
7,10,4,DL,ATL,Other,0,356.0,17
11,2,7,UA,PHX,LAX,0,370.0,14
6,1,7,OO,Other,SEA,0,978.0,16
2,17,1,B6,BOS,Other,1,1249.0,15
12,23,2,UA,Other,BOS,1,412.0,17
6,29,7,UA,SFO,Other,0,2338.0,16
6,13,5,WN,Other,DEN,1,804.0,6
12,15,1,WN,Other,Other,0,237.0,16
11,17,1,DL,BOS,ATL,0,946.0,8
3,5,3,UA,SFO,SEA,0,679.0,8
12,19,5,AA,CLT,Other,1,511.0,18
1,4,6,OO,ORD,Other,0,409.0,15
7,20,7,DL,ATL,ORD,1,606.0,17
5,7,3,WN,Other,Other,0,337.0,17
7,23,3,OH,DCA,Other,1,227.0,8
5,26,1,WN,PHX,Other,0,647.0,13
11,17,1,WN,MCO,Other,1,973.0,7
5,10,6,OH,CLT,Other,0,370.0,11
1,22,3,UA,Other,Other,1,901.0,12
10,31,5,OH,DTW,DCA,0,405.0,9
7,15,2,NK,LAX,LAS,0,236.0,16
3,1,6,YX,Other,Other,0,765.0,17
10,2,4,OO,LAX,Other,0,1187.0,13
6,19,4,WN,Other,LAS,0,1910.0,6
8,31,7,DL,MSP,Other,0,622.0,21
2,14,5,DL,SEA,MSP,0,1399.0,6
12,2,2,WN,DCA,Other,0,949.0,12
9,26,5,OO,DEN,Other,0,73.0,9
8,14,4,OO,Other,DEN,0,349.0,10
12,25,4,WN,PHX,LAX,1,370.0,15
9,18,4,WN,Other,Other,0,281.0,5
11,21,5,WN,PHX,Other,0,646.0,16
6,19,4,HA,Other,Other,0,201.0,13
7,2,3,WN,Other,MCO,1,862.0,13
10,23,4,WN,Other,Other,0,159.0,20
11,23,7,B6,Other,BOS,0,1185.0,6
4,17,4,WN,Other,Other,0,636.0,13
1,19,7,AA,Other,MIA,1,489.0,5
8,23,6,AA,SEA,CLT,0,2279.0,13
12,28,7,WN,Other,LAS,0,407.0,6
7,28,1,AA,Other,DFW,0,813.0,15
7,10,4,NK,IAH,Other,0,2007.0,16
5,27,2,OO,Other,SEA,0,512.0,17
7,3,4,AS,ORD,SEA,0,1721.0,20
4,2,3,AS,SEA,Other,0,2677.0,16
5,11,7,WN,Other,Other,0,1162.0,20
5,25,7,WN,PHX,Other,0,1020.0,8
8,1,5,WN,Other,Other,1,475.0,22
5,22,4,DL,DTW,ORD,0,235.0,18
4,6,7,OO,Other,SLC,0,150.0,13
9,26,5,OH,Other,Other,0,268.0,16
12,23,2,AS,Other,Other,1,859.0,10
11,8,6,AA,MCO,DFW,0,985.0,18
6,27,5,OO,DEN,Other,0,771.0,17
4,17,4,WN,Other,Other,0,677.0,7
10,30,4,DL,ATL,Other,0,646.0,15
6,10,2,OO,Other,DEN,0,1248.0,16
10,5,7,AA,LGA,DFW,0,1389.0,6
3,14,5,AA,Other,CLT,0,507.0,11
11,3,1,DL,LGA,IAH,0,1416.0,13
7,5,6,WN,MIA,Other,0,946.0,21
4,20,7,F9,LAX,DEN,0,862.0,6
11,22,6,UA,EWR,Other,0,1065.0,20
9,9,2,WN,Other,Other,1,776.0,18
7,13,7,AA,Other,PHX,1,304.0,9
5,16,5,UA,ORD,LGA,0,733.0,7
6,5,4,WN,Other,Other,0,471.0,19
1,3,5,OH,Other,CLT,0,640.0,15
1,6,1,G4,Other,Other,1,970.0,18
4,24,4,DL,ATL,Other,0,554.0,16
7,23,3,WN,Other,Other,0,442.0,16
7,15,2,WN,Other,MIA,0,946.0,13
6,12,4,UA,DEN,Other,1,853.0,13
2,14,5,AA,Other,PHX,0,2153.0,9
2,19,3,DL,Other,ATL,0,106.0,19
9,24,3,OO,Other,MSP,1,434.0,6
11,9,7,WN,Other,LAS,0,1076.0,6
10,17,5,WN,LAS,Other,1,407.0,15
9,10,3,OO,MSP,Other,0,304.0,8
3,20,4,AA,Other,Other,0,1089.0,16
8,6,3,UA,Other,DEN,1,853.0,18
4,14,1,WN,Other,ATL,0,484.0,7
7,3,4,OO,DFW,Other,0,701.0,12
4,10,4,B6,Other,BOS,1,1674.0,12
1,26,7,DL,MSP,Other,0,1175.0,11
9,4,4,WN,MCO,Other,0,1066.0,9
12,17,3,YX,Other,LGA,0,431.0,15
1,1,3,B6,MCO,DCA,0,759.0,13
1,14,2,YX,Other,Other,0,550.0,16
10,28,2,AA,CLT,Other,0,632.0,10
1,11,6,OH,Other,DCA,0,613.0,16
2,14,5,DL,SFO,LAX,1,337.0,15
10,8,3,AA,BOS,CLT,0,728.0,10
8,26,2,OH,Other,DFW,0,539.0,12
4,27,7,OH,ATL,DCA,1,547.0,19
3,7,5,WN,Other,Other,1,247.0,14
2,27,4,F9,LAS,Other,0,386.0,15
1,31,5,OO,SEA,Other,0,956.0,12
11,26,3,OO,DEN,Other,0,637.0,13
3,27,4,UA,ORD,LGA,0,733.0,8
3,13,4,WN,LAX,Other,0,1242.0,15
12,2,2,UA,DCA,ORD,1,612.0,17
5,14,3,WN,MSP,DEN,1,680.0,19
2,26,3,DL,SEA,Other,0,2422.0,22
1,18,6,MQ,Other,DFW,0,383.0,5
5,11,7,UA,SFO,Other,1,326.0,12
6,30,1,F9,Other,Other,0,1666.0,10
6,5,4,DL,ATL,MSP,0,907.0,7
9,12,5,AA,DEN,DFW,0,641.0,10
8,12,2,AA,CLT,MIA,1,650.0,14
11,3,1,WN,MCO,Other,0,829.0,10
8,13,3,B6,Other,Other,0,1046.0,14
12,18,4,OH,DCA,Other,0,613.0,16
6,9,1,WN,Other,Other,0,1313.0,18
1,11,6,OH,CLT,Other,1,328.0,12
2,16,7,AA,DFW,PHX,1,868.0,8
6,12,4,UA,IAH,MCO,1,854.0,17
6,25,3,WN,MCO,DEN,1,1546.0,14
2,27,4,DL,Other,ATL,0,534.0,16
2,15,6,OO,LAX,Other,0,308.0,9
2,15,6,WN,LAS,SLC,0,368.0,7
1,31,5,WN,Other,LAS,0,604.0,9
10,25,6,UA,Other,Other,0,2357.0,8
7,14,1,UA,ORD,LGA,1,733.0,15
4,11,5,AA,CLT,Other,0,1095.0,8
2,6,4,DL,MIA,MSP,1,1501.0,14
11,3,1,OO,DEN,Other,1,406.0,13
3,11,2,WN,Other,Other,0,377.0,11
4,4,5,NK,Other,Other,0,491.0,16
7,24,4,WN,DEN,DTW,1,1123.0,12
5,2,5,UA,Other,DEN,0,853.0,12
9,29,1,WN,Other,Other,0,1123.0,14
6,29,7,UA,SFO,ATL,0,2139.0,22
12,22,1,WN,Other,Other,0,163.0,18
7,11,5,MQ,Other,DFW,0,355.0,20
7,28,1,F9,MIA,ATL,0,594.0,15
6,27,5,DL,Other,SLC,0,1355.0,8
11,21,5,OH,DCA,Other,1,437.0,19
7,1,2,F9,ORD,ATL,0,606.0,17
2,6,4,OO,DEN,Other,0,776.0,15
4,18,5,WN,LAS,Other,0,397.0,7
10,29,3,WN,DTW,DEN,0,1123.0,13
10,2,4,WN,Other,Other,0,303.0,7
4,5,6,AA,Other,DFW,1,1172.0,6
9,16,2,WN,LAX,Other,0,1242.0,7
6,12,4,DL,Other,ATL,1,271.0,19
9,16,2,OH,Other,CLT,0,257.0,13
5,22,4,B6,BOS,Other,1,672.0,9
9,28,7,UA,DFW,DEN,0,641.0,11
2,19,3,WN,Other,Other,0,1005.0,15
2,11,2,WN,PHX,Other,0,1444.0,14
4,29,2,B6,Other,ATL,1,760.0,14
2,3,1,WN,Other,PHX,0,843.0,14
10,13,1,WN,Other,Other,1,1481.0,14
1,16,4,WN,Other,Other,0,371.0,17
10,1,3,UA,Other,EWR,0,2433.0,7
8,4,1,UA,EWR,SFO,0,2565.0,10
7,21,1,OO,DTW,Other,1,667.0,15
3,6,4,AA,LAX,LAS,0,236.0,9
2,11,2,WN,LAS,Other,0,1590.0,8
7,25,5,B6,DCA,BOS,0,399.0,10
10,3,5,F9,ATL,Other,0,373.0,16
3,20,4,WN,Other,Other,1,1053.0,17
1,31,5,AA,ORD,MCO,0,1005.0,8
7,27,7,F9,MCO,DEN,0,1547.0,6
9,2,2,DL,DFW,ATL,0,731.0,7
9,21,7,DL,ATL,IAH,1,689.0,7
8,15,5,WN,Other,DCA,0,949.0,11
4,10,4,WN,SEA,Other,1,696.0,15
10,17,5,DL,Other,ATL,0,152.0,5
1,25,6,AA,MIA,LGA,1,1096.0,12
10,19,7,UA,Other,ORD,0,977.0,9
11,28,5,OO,Other,PHX,0,261.0,9
7,22,2,DL,ATL,Other,1,356.0,17
9,28,7,AS,Other,ORD,0,2846.0,23
8,25,1,WN,Other,Other,0,453.0,7
12,31,3,OO,Other,ORD,0,397.0,7
2,4,2,UA,Other,IAH,0,1609.0,13
4,7,1,UA,Other,ORD,0,622.0,6
1,26,7,WN,Other,Other,0,793.0,11
1,17,5,F9,EWR,ATL,0,746.0,22
11,28,5,WN,Other,Other,0,2348.0,10
5,6,2,OO,Other,ATL,1,551.0,10
1,16,4,DL,ATL,Other,0,813.0,8
6,1,7,UA,ORD,Other,0,409.0,14
4,27,7,YX,EWR,Other,0,246.0,11
1,24,5,AS,SLC,SEA,0,689.0,11
11,25,2,YX,Other,LGA,0,419.0,16
10,4,6,HA,Other,Other,0,163.0,6
2,6,4,OO,Other,DFW,0,592.0,12
8,19,2,DL,ATL,Other,0,545.0,21
11,1,6,WN,Other,Other,0,277.0,15
3,12,3,WN,Other,Other,0,265.0,16
10,19,7,DL,Other,DTW,0,1953.0,22
11,3,1,OO,ORD,Other,0,139.0,14
11,29,6,DL,Other,Other,0,587.0,6
6,26,4,AA,MIA,Other,0,1045.0,19
12,13,6,YX,Other,DCA,0,213.0,16
11,25,2,B6,IAH,BOS,0,1597.0,10
4,9,3,WN,Other,Other,0,786.0,6
2,10,1,AA,DFW,LAX,0,1235.0,9
12,10,3,OO,SLC,Other,0,357.0,15
10,4,6,WN,MCO,Other,0,616.0,14
5,9,5,AA,MIA,BOS,0,1258.0,6
2,10,1,WN,Other,MCO,1,616.0,15
11,21,5,YX,Other,ORD,0,642.0,17
1,21,2,YX,DCA,Other,0,323.0,10
5,21,3,UA,DEN,Other,0,1607.0,9
1,5,7,UA,DEN,Other,0,2733.0,9
11,13,4,UA,DCA,ORD,0,612.0,6
1,12,7,WN,DEN,Other,0,651.0,6
3,10,1,B6,BOS,SLC,0,2105.0,19
2,5,3,WN,PHX,Other,0,870.0,10
6,20,5,AA,Other,DFW,1,1017.0,19
3,12,3,OO,Other,DEN,0,458.0,14
9,15,1,YX,Other,Other,0,588.0,19
7,27,7,DL,MSP,MIA,0,1501.0,18
4,20,7,WN,Other,Other,0,979.0,16
7,25,5,WN,Other,Other,0,906.0,12
4,29,2,AS,SFO,Other,0,2338.0,8
9,29,1,OO,SLC,Other,0,422.0,8
8,28,4,AA,PHX,CLT,1,1773.0,8
12,28,7,NK,Other,Other,0,925.0,7
8,24,7,UA,ORD,CLT,0,599.0,14
2,12,3,OH,CLT,Other,1,394.0,15
9,30,2,AA,LAS,CLT,0,1916.0,22
10,27,1,OO,LAX,Other,0,109.0,9
1,9,4,UA,CLT,DEN,0,1337.0,16
4,7,1,AA,LAX,Other,0,2475.0,22
3,2,7,UA,SFO,ATL,0,2139.0,8
8,22,5,WN,ORD,Other,1,622.0,13
1,6,1,G4,Other,Other,1,869.0,21
4,14,1,OO,Other,DTW,0,198.0,14
1,26,7,WN,Other,Other,1,1782.0,12
10,15,3,AA,Other,DFW,0,1171.0,6
3,16,7,MQ,DFW,Other,0,695.0,14
6,15,7,AA,Other,CLT,1,328.0,20
10,29,3,DL,DTW,Other,1,1960.0,8
3,10,1,YX,BOS,Other,0,640.0,7
5,8,4,YX,Other,LGA,0,764.0,6
4,4,5,WN,Other,DEN,1,1452.0,15
6,14,6,AA,CLT,Other,1,347.0,21
3,8,6,MQ,MIA,Other,0,1393.0,20
12,9,2,AA,CLT,Other,0,168.0,22
3,26,3,OO,Other,DFW,0,328.0,16
8,18,1,DL,Other,SEA,0,2677.0,22
5,29,4,AA,CLT,Other,1,2077.0,11
8,26,2,WN,Other,LAS,0,386.0,7
6,19,4,OO,Other,Other,0,508.0,21
10,12,7,YX,Other,DCA,1,500.0,20
8,6,3,YX,Other,EWR,0,594.0,7
5,30,5,NK,ATL,Other,0,1547.0,8
12,29,1,DL,ATL,Other,0,332.0,22
7,4,5,G4,Other,LAS,0,810.0,10
1,23,4,DL,LGA,Other,0,1010.0,10
7,15,2,DL,ATL,Other,0,554.0,20
6,11,3,OO,DEN,Other,0,638.0,8
7,19,6,WN,DEN,Other,1,850.0,15
12,24,3,G4,Other,Other,0,921.0,20
4,26,6,DL,ATL,Other,0,640.0,9
4,27,7,MQ,Other,ORD,1,323.0,6
4,3,4,WN,Other,PHX,0,601.0,6
9,23,2,DL,SLC,LAS,0,368.0,8
12,10,3,WN,LAS,Other,0,289.0,19
7,31,4,WN,Other,Other,0,641.0,8
1,7,2,AA,Other,PHX,1,1737.0,7
7,10,4,WN,Other,PHX,0,325.0,17
10,6,1,OO,Other,DEN,1,227.0,19
6,10,2,WN,MCO,Other,1,834.0,20
9,2,2,OO,Other,SLC,0,402.0,5
8,19,2,OO,ATL,Other,1,145.0,16
2,13,4,AA,DFW,Other,0,551.0,20
11,29,6,UA,Other,DEN,0,524.0,16
12,25,4,OO,LAX,Other,0,674.0,19
8,3,7,B6,Other,BOS,0,1185.0,6
4,22,2,WN,Other,MCO,0,834.0,8
3,24,1,HA,Other,Other,1,2614.0,7
7,6,7,AA,Other,DFW,1,1438.0,13
11,19,3,AA,LAX,PHX,0,370.0,13
6,15,7,WN,Other,Other,0,822.0,13
2,1,6,WN,ATL,Other,0,577.0,7
4,22,2,UA,Other,SFO,0,1504.0,7
11,5,3,UA,DEN,Other,0,775.0,15
9,4,4,UA,LAX,Other,0,2556.0,8
10,27,1,MQ,DFW,Other,0,1320.0,10
1,25,6,WN,Other,Other,0,623.0,7
11,8,6,OO,MSP,Other,0,349.0,11
4,17,4,WN,LAS,Other,1,806.0,21
4,7,1,B6,Other,Other,0,828.0,18
7,10,4,UA,Other,LAX,0,784.0,8
9,21,7,WN,Other,Other,0,722.0,11
12,19,5,UA,EWR,Other,0,820.0,6
2,6,4,DL,Other,ATL,0,406.0,9
6,17,2,AA,ORD,Other,1,299.0,18
12,1,1,AA,DFW,Other,0,469.0,8
10,28,2,WN,Other,PHX,1,325.0,16
8,1,5,WN,Other,Other,1,417.0,11
8,5,2,UA,Other,DEN,1,3365.0,21
7,5,6,B6,Other,ORD,0,740.0,9
1,4,6,WN,PHX,DEN,0,602.0,17
9,14,7,WN,Other,Other,0,452.0,8
9,22,1,OH,CLT,Other,0,322.0,12
6,22,7,OO,Other,DTW,0,95.0,14
11,12,3,DL,ATL,Other,0,813.0,20
7,13,7,MQ,Other,DFW,1,140.0,13
8,19,2,NK,Other,Other,1,529.0,14
10,16,4,UA,DFW,EWR,1,1372.0,14
3,14,5,AA,Other,ORD,0,1120.0,6
4,19,6,OO,DEN,Other,1,303.0,15
9,18,4,DL,BOS,MSP,1,1124.0,18
12,28,7,F9,LAS,PHX,0,255.0,6
10,23,4,AS,LAX,Other,1,833.0,20
10,20,1,UA,Other,ORD,0,588.0,22
11,15,6,OH,DCA,Other,0,437.0,13
7,31,4,B6,Other,Other,1,2465.0,16
11,11,2,AS,SEA,LAX,0,954.0,6
4,22,2,F9,MCO,LGA,0,950.0,18
12,1,1,WN,Other,Other,0,1246.0,10
7,31,4,WN,Other,LAS,0,700.0,5
7,17,4,WN,Other,LAS,1,1587.0,22
7,24,4,WN,Other,Other,1,237.0,22
12,26,5,DL,MSP,LAX,0,1535.0,7
7,19,6,MQ,Other,DFW,0,309.0,20
6,5,4,AA,Other,DFW,0,1205.0,16
4,30,3,HA,Other,LAS,0,2762.0,22
5,12,1,UA,Other,Other,0,927.0,8
6,8,7,WN,Other,DEN,1,794.0,18
8,28,4,WN,Other,LAS,0,1090.0,5
12,6,6,AS,DFW,Other,0,1616.0,16
6,23,1,G4,Other,Other,1,489.0,20
3,20,4,DL,MSP,Other,0,980.0,14
7,7,1,AA,DCA,MIA,0,919.0,15
9,2,2,DL,SLC,IAH,0,1195.0,7
7,8,2,AA,PHX,Other,1,338.0,14
8,27,3,UA,DEN,Other,0,1492.0,17
8,7,4,B6,Other,Other,0,1204.0,10
9,6,6,AA,Other,PHX,0,1460.0,14
12,8,1,AA,DFW,Other,0,1313.0,21
11,13,4,OO,SEA,Other,0,224.0,7
8,21,4,HA,Other,Other,1,101.0,19
6,5,4,AS,DTW,SEA,0,1927.0,7
11,4,2,UA,DEN,IAH,0,861.0,5
6,29,7,AA,Other,CLT,0,347.0,8
10,25,6,OO,Other,DEN,0,853.0,20
9,16,2,UA,EWR,MCO,1,937.0,14
3,12,3,DL,Other,ATL,0,1547.0,12
9,2,2,AA,Other,PHX,0,493.0,12
11,2,7,F9,Other,LGA,0,431.0,14
12,12,5,OO,Other,DEN,0,623.0,6
1,16,4,UA,Other,Other,0,811.0,17
1,11,6,WN,Other,MCO,0,534.0,15
10,25,6,YX,LGA,Other,0,764.0,16
6,17,2,AA,Other,ORD,1,1437.0,12
10,30,4,OO,SEA,Other,0,129.0,19
8,30,6,OO,Other,MSP,0,700.0,12
3,5,3,AA,CLT,Other,0,651.0,11
3,30,7,B6,Other,ATL,0,760.0,14
12,4,4,MQ,Other,DFW,0,926.0,5
3,5,3,OO,Other,DEN,0,73.0,18
7,31,4,DL,ATL,Other,0,813.0,8
11,1,6,DL,ATL,Other,0,696.0,12
5,15,4,OH,CLT,Other,0,350.0,18
7,15,2,WN,Other,DEN,1,948.0,15
2,16,7,WN,Other,MCO,0,802.0,5
3,23,7,DL,SEA,MSP,0,1399.0,15
6,8,7,UA,Other,EWR,0,997.0,7
1,31,5,DL,ATL,SLC,0,1590.0,8
10,23,4,WN,LGA,Other,1,725.0,11
10,6,1,OO,Other,SEA,0,352.0,17
12,30,2,OO,DEN,Other,0,152.0,11
6,6,5,OO,ORD,Other,0,137.0,7
11,26,3,B6,LGA,Other,0,1035.0,7
1,21,2,OO,Other,DEN,0,73.0,15
1,17,5,WN,Other,Other,0,342.0,18
7,29,2,MQ,IAH,DFW,0,224.0,9
5,2,5,AA,PHX,ORD,0,1440.0,8
11,10,1,G4,Other,Other,0,477.0,12
3,19,3,YX,ORD,Other,0,316.0,12
4,14,1,NK,DTW,Other,0,1084.0,14
12,17,3,DL,ATL,Other,1,874.0,19
7,24,4,DL,Other,ATL,1,1919.0,6
2,9,7,DL,DEN,SLC,0,391.0,10
5,2,5,AS,Other,SEA,0,987.0,9
12,26,5,B6,Other,Other,0,1576.0,6
7,27,7,DL,Other,ATL,0,151.0,8
4,21,1,F9,Other,PHX,0,872.0,17
4,24,4,UA,DEN,LAS,0,628.0,13
5,20,2,DL,Other,ATL,0,332.0,8
11,24,1,UA,IAH,DCA,0,1208.0,12
3,23,7,DL,Other,ATL,0,271.0,6
7,5,6,AA,CLT,LAX,0,2125.0,14
5,22,4,UA,DEN,Other,0,836.0,19
1,27,1,AA,ORD,DCA,1,612.0,19
2,22,6,WN,MCO,Other,1,829.0,10
12,21,7,AA,MIA,ORD,0,1197.0,6
1,8,3,OH,DFW,Other,0,861.0,18
4,20,7,YX,EWR,Other,0,463.0,11
1,7,2,WN,LGA,Other,0,725.0,6
10,6,1,OO,Other,ATL,0,552.0,6
5,4,7,AA,MIA,BOS,0,1258.0,10
11,4,2,NK,MCO,Other,0,1072.0,10
2,18,2,OO,DEN,LAX,1,862.0,13
2,25,2,F9,Other,Other,0,927.0,6
4,11,5,OO,SFO,Other,0,421.0,13
11,23,7,YX,Other,LGA,0,291.0,7
