MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
3,28,5,WN,Other,LAS,1,1067.0,20
11,24,1,DL,Other,LGA,0,431.0,11
8,27,3,OO,Other,DEN,1,516.0,13
11,12,3,YX,LGA,Other,0,479.0,14
2,9,7,UA,DTW,IAH,0,1075.0,16
9,10,3,AA,MIA,Other,0,1194.0,19
7,3,4,DL,MSP,Other,0,1522.0,11
3,22,6,OO,DTW,Other,0,537.0,14
12,1,1,YX,LGA,Other,0,641.0,9
11,6,4,F9,MCO,DFW,0,985.0,15
7,19,6,AA,Other,CLT,0,573.0,6
1,1,3,YX,Other,Other,0,636.0,11
10,16,4,OH,DFW,Other,0,861.0,19
1,29,3,OO,Other,SLC,0,387.0,18
6,11,3,WN,LAS,Other,1,1521.0,17
9,11,4,UA,DEN,Other,0,794.0,13
2,13,4,AA,Other,LAX,0,2402.0,8
5,6,2,AA,LAX,PHX,0,370.0,6
11,26,3,OO,Other,ORD,1,67.0,18
2,21,5,WN,Other,Other,0,417.0,15
2,23,7,YX,Other,DCA,1,707.0,17
1,16,4,UA,Other,EWR,0,1504.0,7
5,19,1,AA,MIA,MCO,1,192.0,17
7,17,4,WN,Other,Other,0,842.0,8
4,14,1,AA,LAX,CLT,0,2125.0,12
8,8,5,DL,ATL,IAH,0,689.0,13
12,24,3,WN,Other,DEN,0,794.0,15
6,13,5,UA,DEN,Other,0,775.0,8
4,11,5,F9,LAS,Other,0,1521.0,23
6,6,5,AA,DFW,CLT,0,936.0,12
4,4,5,YX,Other,LGA,0,479.0,6
11,20,4,DL,ATL,Other,0,269.0,22
6,14,6,WN,Other,Other,0,271.0,18
10,2,4,AA,DTW,CLT,0,500.0,10
3,1,6,WN,MCO,Other,0,1050.0,7
5,11,7,DL,ATL,Other,1,134.0,18
12,9,2,UA,Other,Other,0,129.0,8
6,29,7,WN,Other,Other,1,230.0,14
2,18,2,YX,Other,LGA,0,722.0,6
12,8,1,F9,LAS,Other,1,894.0,17
9,15,1,WN,Other,Other,1,2395.0,19
5,11,7,WN,Other,Other,0,470.0,16
1,28,2,UA,Other,EWR,0,1569.0,12
10,23,4,WN,Other,Other,1,159.0,14
3,22,6,WN,Other,MIA,0,1109.0,15
5,9,5,OO,Other,IAH,0,192.0,7
5,11,7,AA,DFW,Other,1,247.0,8
9,3,3,UA,ORD,Other,0,264.0,19
8,5,2,G4,Other,Other,0,698.0,7
8,7,4,WN,Other,LGA,1,888.0,11
2,14,5,OO,DEN,Other,0,752.0,13
5,2,5,AA,Other,DCA,0,634.0,19
8,19,2,WN,Other,LAS,0,397.0,8
6,27,5,OH,Other,DCA,1,310.0,14
11,25,2,WN,Other,PHX,1,338.0,9
7,3,4,F9,ATL,Other,1,591.0,22
10,25,6,DL,Other,ATL,0,1892.0,6
12,26,5,YX,BOS,Other,0,818.0,18
3,17,1,AS,MCO,Other,0,2408.0,18
7,9,3,WN,PHX,Other,0,1444.0,12
12,22,1,WN,Other,Other,1,998.0,15
12,23,2,UA,IAH,LAS,0,1222.0,16
10,8,3,DL,Other,Other,0,1005.0,11
8,3,7,WN,Other,PHX,0,2844.0,20
9,25,4,WN,Other,Other,0,294.0,6
3,30,7,F9,LAS,Other,0,1371.0,12
6,21,6,AS,Other,Other,0,1973.0,16
5,17,6,WN,LGA,Other,0,725.0,18
12,14,7,NK,Other,DTW,1,456.0,11
6,16,1,DL,Other,LAX,0,2475.0,7
4,25,5,DL,LAX,Other,0,2504.0,15
3,9,7,OO,SFO,Other,0,326.0,7
12,12,5,UA,ORD,Other,1,678.0,14
9,5,5,WN,Other,MCO,0,787.0,6
3,15,6,AA,MIA,BOS,0,1258.0,21
9,23,2,UA,Other,ORD,0,794.0,14
6,24,2,MQ,DFW,Other,0,900.0,18
5,14,3,B6,Other,Other,0,1032.0,19
9,7,7,G4,Other,Other,1,752.0,15
6,29,7,DL,LGA,Other,0,563.0,9
11,30,7,OO,Other,DEN,0,637.0,17
12,2,2,DL,Other,LAX,0,1671.0,18
3,21,5,AA,BOS,DFW,0,1562.0,7
10,30,4,UA,Other,ORD,0,528.0,6
1,12,7,WN,Other,Other,1,649.0,15
8,7,4,G4,LAS,Other,0,701.0,10
6,29,7,WN,MCO,Other,1,834.0,21
7,15,2,AA,PHX,Other,0,338.0,20
10,7,2,OO,SFO,Other,0,844.0,12
6,14,6,UA,DEN,Other,0,649.0,16
5,2,5,AS,SFO,SEA,0,679.0,8
6,9,1,WN,MCO,Other,0,1189.0,20
5,19,1,OO,ORD,Other,0,173.0,15
11,3,1,WN,LAS,SEA,1,867.0,19
9,7,7,WN,BOS,Other,1,861.0,17
11,7,5,B6,BOS,Other,0,1674.0,19
12,3,3,DL,DFW,Other,0,1391.0,8
6,5,4,DL,MSP,Other,0,596.0,12
1,28,2,NK,IAH,MCO,0,854.0,12
1,21,2,YX,Other,BOS,0,752.0,18
10,6,1,HA,Other,LAX,0,2556.0,7
12,2,2,DL,LAS,SEA,0,867.0,11
9,29,1,AA,LAX,Other,0,2556.0,8
3,21,5,F9,DEN,LAS,0,628.0,9
8,30,6,AA,SFO,Other,0,2522.0,6
7,1,2,OO,ATL,Other,0,363.0,14
11,3,1,OO,SLC,Other,0,387.0,15
1,8,3,WN,DCA,Other,0,1184.0,6
5,10,6,UA,ORD,Other,0,2072.0,8
11,16,7,OO,Other,DEN,0,260.0,13
2,15,6,F9,Other,Other,0,1020.0,13
7,11,5,DL,MSP,Other,1,980.0,7
6,1,7,UA,ORD,Other,0,1723.0,13
2,13,4,UA,LAS,Other,1,2065.0,23
4,23,3,DL,ATL,Other,0,214.0,22
6,30,1,WN,Other,DEN,0,651.0,12
6,4,3,AA,DFW,Other,0,922.0,12
5,27,2,WN,Other,Other,1,296.0,13
11,16,7,AA,IAH,ORD,0,925.0,6
12,30,2,MQ,DCA,Other,1,296.0,15
3,22,6,DL,ATL,Other,0,903.0,21
1,6,1,AA,MIA,SEA,0,2724.0,19
7,31,4,MQ,DFW,Other,0,164.0,8
6,10,2,WN,SEA,Other,0,1733.0,5
2,28,5,WN,Other,Other,0,491.0,18
2,27,4,WN,Other,Other,0,1670.0,15
6,9,1,UA,ORD,SEA,0,1721.0,7
10,22,3,DL,LGA,MCO,0,950.0,7
11,7,5,AA,DFW,MIA,0,1121.0,16
9,10,3,AA,DCA,Other,0,590.0,14
1,3,5,UA,PHX,Other,0,1956.0,9
7,5,6,AS,SEA,Other,0,978.0,15
7,23,3,OO,Other,Other,0,508.0,21
1,5,7,DL,ATL,Other,0,300.0,8
11,28,5,WN,MCO,Other,0,829.0,18
7,20,7,AA,Other,PHX,0,1489.0,6
3,27,4,NK,Other,Other,0,470.0,9
4,23,3,AA,PHX,Other,0,2075.0,12
9,23,2,UA,EWR,Other,0,1504.0,16
3,27,4,UA,EWR,PHX,0,2133.0,6
6,25,3,DL,Other,ATL,0,581.0,7
6,9,1,MQ,Other,DFW,0,908.0,6
6,8,7,WN,ORD,DEN,0,888.0,7
10,17,5,B6,Other,LGA,0,1010.0,12
12,22,1,UA,Other,ORD,0,1185.0,16
6,19,4,AA,MCO,DFW,0,985.0,7
3,3,1,WN,DEN,Other,1,957.0,17
11,7,5,G4,Other,LAS,0,954.0,10
12,19,5,OO,LAX,Other,1,451.0,14
10,21,2,DL,Other,ATL,0,215.0,17
2,23,7,AA,DFW,Other,0,1431.0,17
10,24,5,AA,Other,CLT,0,91.0,8
2,27,4,DL,DFW,SLC,0,989.0,12
2,23,7,WN,DEN,Other,0,775.0,12
2,27,4,DL,ATL,LAS,0,1747.0,12
7,28,1,F9,Other,Other,1,611.0,12
4,19,6,WN,ATL,LGA,0,762.0,8
3,13,4,WN,LAS,Other,1,258.0,20
2,23,7,WN,Other,Other,1,371.0,14
7,8,2,WN,DEN,Other,1,1201.0,18
12,24,3,WN,Other,Other,1,367.0,9
2,1,6,MQ,DCA,Other,0,500.0,14
11,23,7,AA,Other,LAX,0,2402.0,10
1,8,3,UA,DEN,Other,0,300.0,19
10,28,2,OO,Other,Other,0,919.0,19
7,25,5,WN,DEN,SFO,1,967.0,11
2,19,3,WN,Other,Other,1,1060.0,14
8,7,4,MQ,DFW,Other,0,312.0,18
7,22,2,AA,Other,DFW,0,247.0,5
6,6,5,WN,DEN,Other,1,651.0,20
7,8,2,MQ,DFW,Other,0,431.0,12
6,11,3,MQ,ORD,DTW,0,235.0,9
5,21,3,B6,Other,DEN,0,1626.0,20
6,28,6,OO,LAX,Other,0,373.0,15
6,10,2,UA,SFO,DTW,0,2079.0,11
3,4,2,WN,PHX,Other,0,1956.0,11
6,1,7,UA,ORD,Other,0,409.0,14
7,4,5,WN,Other,SFO,0,1969.0,9
7,16,3,OO,PHX,Other,0,160.0,15
1,14,2,NK,EWR,Other,0,1065.0,5
3,25,2,OO,Other,SEA,0,696.0,6
7,9,3,OO,ATL,Other,1,552.0,22
7,26,6,AA,ORD,ATL,1,606.0,12
9,21,7,AA,CLT,ORD,0,599.0,20
10,25,6,WN,Other,Other,0,793.0,5
9,5,5,AA,Other,Other,0,588.0,11
10,20,1,WN,Other,Other,0,1374.0,8
1,22,3,DL,SEA,BOS,0,2496.0,7
5,29,4,AA,CLT,Other,0,213.0,22
10,24,5,OO,SFO,Other,1,462.0,13
8,25,1,OH,DCA,Other,0,482.0,14
7,24,4,MQ,Other,DFW,0,603.0,10
11,18,2,WN,Other,Other,0,587.0,11
5,17,6,OO,Other,Other,0,375.0,12
7,14,1,YX,ORD,Other,0,177.0,10
6,17,2,B6,MCO,Other,0,1189.0,6
1,23,4,AA,Other,DFW,0,469.0,7
3,18,2,UA,DEN,Other,0,455.0,19
5,15,4,NK,Other,MCO,0,1072.0,5
11,30,7,UA,EWR,Other,1,404.0,16
6,30,1,MQ,PHX,Other,0,893.0,20
3,14,5,WN,DEN,Other,0,909.0,9
1,5,7,AA,CLT,SEA,0,2279.0,18
2,18,2,UA,ORD,PHX,0,1440.0,9
9,4,4,WN,Other,Other,0,1246.0,10
6,28,6,UA,DEN,Other,0,1414.0,10
4,30,3,UA,ORD,Other,0,588.0,8
12,15,1,MQ,Other,DFW,0,835.0,13
4,11,5,F9,MCO,Other,1,1129.0,23
1,21,2,YX,DCA,Other,0,323.0,10
6,22,7,HA,Other,Other,0,102.0,11
3,9,7,WN,Other,Other,0,895.0,11
10,14,2,UA,EWR,Other,0,2434.0,18
10,27,1,OO,DFW,Other,1,270.0,21
5,30,5,OO,Other,DFW,0,1095.0,7
8,8,5,DL,LAS,ATL,1,1747.0,11
6,10,2,OH,CLT,Other,0,416.0,11
8,14,4,AA,DEN,DFW,0,641.0,8
1,22,3,WN,Other,ATL,0,153.0,16
10,16,4,AA,MCO,Other,1,862.0,9
4,23,3,F9,BOS,MCO,0,1121.0,6
8,31,7,OO,LAX,Other,0,308.0,9
12,28,7,AA,DEN,DFW,1,641.0,10
12,23,2,OO,Other,DFW,0,134.0,6
4,17,4,DL,Other,BOS,0,187.0,21
7,10,4,UA,LAX,EWR,1,2454.0,12
11,19,3,UA,SFO,Other,0,192.0,13
7,22,2,WN,Other,Other,0,1442.0,11
3,12,3,WN,Other,Other,0,296.0,11
4,8,2,WN,LAS,Other,0,806.0,10
3,26,3,WN,MSP,DEN,0,680.0,14
5,27,2,WN,Other,Other,1,663.0,15
10,24,5,WN,Other,Other,0,814.0,20
3,31,1,WN,Other,Other,0,238.0,8
12,29,1,YX,ORD,DTW,1,235.0,15
4,6,7,DL,MSP,Other,0,1097.0,18
4,27,7,AA,Other,DFW,0,926.0,16
12,5,5,DL,BOS,Other,0,1197.0,7
1,25,6,OO,SLC,Other,0,574.0,15
2,27,4,DL,ORD,DTW,0,235.0,6
1,15,3,AS,SEA,Other,1,696.0,17
4,25,5,F9,Other,LAS,1,226.0,18
8,27,3,WN,Other,Other,0,271.0,13
11,6,4,UA,LAX,SFO,0,337.0,18
11,8,6,DL,LAX,Other,1,2475.0,11
2,25,2,DL,ATL,DTW,0,594.0,13
8,16,6,OO,LAX,Other,1,945.0,18
9,29,1,WN,PHX,LAX,0,370.0,21
11,26,3,UA,DEN,Other,0,819.0,19
9,11,4,WN,Other,DEN,1,770.0,17
5,26,1,DL,ATL,LAS,0,1747.0,12
2,7,5,AA,DFW,Other,0,583.0,7
11,29,6,B6,Other,MCO,0,1053.0,21
8,12,2,UA,ORD,EWR,1,719.0,14
2,14,5,AA,Other,CLT,1,808.0,18
5,21,3,AA,LAS,PHX,0,255.0,6
10,1,3,DL,Other,LAS,0,1090.0,15
12,17,3,WN,Other,Other,0,1209.0,6
10,24,5,AA,Other,DFW,0,190.0,6
1,2,4,WN,LAX,Other,0,677.0,13
11,13,4,DL,MSP,BOS,0,1124.0,10
3,15,6,NK,ATL,LAX,1,1947.0,9
2,26,3,NK,Other,Other,0,977.0,6
3,29,6,YX,EWR,Other,0,872.0,9
6,23,1,DL,LAX,Other,1,834.0,7
6,5,4,AA,Other,PHX,1,598.0,6
5,23,5,WN,Other,Other,0,296.0,8
11,1,6,UA,ORD,SFO,0,1846.0,17
6,11,3,DL,Other,Other,0,2454.0,6
5,3,6,YX,Other,Other,0,493.0,9
3,12,3,AA,MCO,DCA,1,759.0,15
11,27,4,AS,SEA,Other,0,1050.0,13
8,3,7,OH,DCA,Other,0,519.0,8
2,21,5,DL,LAS,MSP,0,1299.0,0
1,9,4,UA,Other,SFO,0,447.0,7
5,20,2,UA,Other,DEN,1,1703.0,13
7,7,1,HA,Other,Other,0,163.0,11
6,15,7,WN,DEN,LAX,1,862.0,22
6,25,3,DL,DTW,Other,0,549.0,10
10,25,6,B6,Other,MCO,0,1091.0,13
6,2,1,WN,Other,Other,0,319.0,16
2,19,3,MQ,MIA,Other,0,1020.0,8
1,6,1,OO,Other,ORD,1,740.0,19
4,2,3,DL,DTW,DCA,0,405.0,17
10,21,2,WN,Other,Other,0,756.0,6
8,14,4,UA,Other,ORD,0,137.0,7
1,31,5,DL,DTW,LAS,0,1749.0,16
1,2,4,UA,Other,DEN,0,1506.0,12
8,7,4,DL,DCA,DTW,0,405.0,6
8,5,2,OO,Other,SEA,0,543.0,12
9,24,3,OO,Other,DFW,0,190.0,18
11,10,1,UA,DEN,Other,0,850.0,11
1,20,1,WN,Other,Other,1,417.0,17
9,18,4,WN,Other,Other,0,977.0,14
1,12,7,NK,DTW,Other,0,983.0,8
9,29,1,AA,CLT,DFW,1,935.0,21
12,11,4,UA,Other,Other,1,287.0,19
8,27,3,DL,Other,ATL,1,443.0,18
3,4,2,YX,Other,DCA,0,437.0,11
2,28,5,UA,Other,DEN,0,692.0,9
6,2,1,WN,Other,ATL,0,696.0,15
10,5,7,OO,Other,DFW,0,247.0,18
6,11,3,UA,ORD,MCO,0,1005.0,9
5,25,7,AA,LGA,ORD,0,733.0,13
5,10,6,AS,Other,SEA,0,1448.0,17
4,30,3,OO,SFO,Other,0,372.0,7
3,18,2,UA,ORD,Other,0,1723.0,13
6,8,7,NK,DFW,Other,0,761.0,13
11,1,6,OO,DFW,Other,0,190.0,15
12,22,1,B6,BOS,Other,0,1237.0,18
4,7,1,WN,PHX,Other,0,647.0,17
3,2,7,AS,Other,Other,0,2777.0,21
7,6,7,OH,CLT,DCA,0,331.0,16
5,29,4,WN,Other,Other,0,480.0,10
8,4,1,UA,Other,DEN,0,679.0,6
4,28,1,DL,SLC,Other,0,422.0,22
3,16,7,DL,DTW,Other,1,1084.0,13
3,19,3,AS,Other,SEA,0,987.0,15
6,21,6,AA,Other,DFW,0,551.0,7
8,26,2,F9,Other,MCO,0,895.0,17
2,14,5,OO,MSP,Other,1,282.0,21
4,11,5,OO,SLC,PHX,0,507.0,8
6,17,2,UA,EWR,Other,0,2500.0,19
7,27,7,F9,DEN,LAX,0,862.0,8
11,25,2,OO,DEN,Other,0,301.0,7
5,27,2,AA,DCA,BOS,0,399.0,15
4,29,2,MQ,Other,MIA,0,661.0,6
12,2,2,AA,LAX,DFW,0,1235.0,14
11,29,6,AA,CLT,Other,0,350.0,21
8,5,2,UA,DEN,Other,1,1452.0,8
2,2,7,F9,MCO,Other,0,990.0,8
5,7,3,YX,DCA,BOS,0,399.0,12
6,5,4,AA,LAS,LAX,0,236.0,9
12,23,2,WN,Other,PHX,0,304.0,11
5,4,7,HA,Other,Other,0,216.0,14
7,13,7,UA,LAS,LAX,0,236.0,14
7,23,3,WN,Other,DEN,0,1506.0,8
10,22,3,AA,DFW,Other,0,631.0,15
10,19,7,DL,Other,DTW,0,1953.0,22
7,20,7,DL,Other,ATL,0,859.0,17
9,23,2,UA,IAH,Other,0,1825.0,19
9,18,4,DL,LAX,ATL,0,1947.0,11
2,13,4,WN,BOS,Other,0,861.0,6
11,30,7,WN,Other,SFO,1,447.0,18
4,23,3,AA,Other,DFW,1,1231.0,6
10,11,6,UA,Other,Other,0,325.0,8
1,11,6,UA,DEN,EWR,1,1605.0,10
11,22,6,WN,Other,Other,0,883.0,20
10,7,2,OO,Other,SLC,0,1004.0,17
2,1,6,AA,LAX,Other,0,2475.0,22
11,5,3,WN,MCO,Other,1,534.0,20
11,6,4,OO,DEN,LAX,0,862.0,12
8,13,3,AA,DTW,Other,1,453.0,16
3,11,2,OO,DTW,Other,0,201.0,16
1,1,3,OO,Other,ORD,0,173.0,6
6,6,5,NK,Other,MIA,1,1045.0,19
2,13,4,MQ,Other,DFW,0,490.0,12
12,24,3,DL,LGA,BOS,0,184.0,7
11,4,2,DL,MSP,Other,0,503.0,8
6,20,5,WN,Other,Other,0,1057.0,19
10,23,4,DL,ATL,Other,1,443.0,12
4,14,1,OO,Other,SEA,1,399.0,18
9,1,1,DL,ATL,Other,1,545.0,21
11,14,5,OO,Other,MSP,0,144.0,16
7,7,1,AS,ATL,Other,1,2172.0,18
7,28,1,AA,Other,ORD,1,2072.0,15
5,24,6,WN,Other,MCO,1,1033.0,18
11,29,6,AS,LAX,SFO,1,337.0,21
10,24,5,WN,Other,Other,0,487.0,7
7,23,3,AA,DCA,ORD,0,612.0,14
1,12,7,DL,Other,MSP,0,1532.0,6
10,1,3,YX,Other,Other,0,631.0,9
12,7,7,DL,SLC,Other,0,588.0,21
6,2,1,NK,LAS,ATL,1,1747.0,23
2,1,6,UA,LGA,DEN,0,1620.0,15
4,20,7,OO,SEA,Other,0,987.0,18
1,12,7,DL,SLC,Other,0,630.0,11
1,16,4,MQ,PHX,Other,0,325.0,15
3,13,4,DL,SLC,Other,0,588.0,8
12,4,4,OO,LAX,Other,0,851.0,20
11,28,5,DL,ATL,Other,0,761.0,9
6,11,3,DL,ATL,Other,0,516.0,10
11,21,5,UA,Other,EWR,0,708.0,6
9,18,4,WN,Other,Other,0,483.0,6
3,23,7,HA,Other,Other,1,102.0,20
9,1,1,WN,Other,Other,1,745.0,19
5,18,7,WN,Other,Other,0,192.0,18
11,4,2,AS,SEA,Other,0,129.0,19
6,26,4,UA,SFO,DFW,0,1464.0,10
8,6,3,DL,Other,SLC,0,1927.0,7
4,8,2,G4,Other,Other,1,850.0,20
3,21,5,AA,LGA,DFW,1,1389.0,15
6,1,7,DL,SLC,SEA,0,689.0,21
7,13,7,WN,MCO,DEN,1,1547.0,18
11,15,6,DL,DTW,Other,0,1956.0,16
4,28,1,UA,EWR,Other,1,2434.0,15
6,14,6,WN,Other,Other,1,247.0,21
1,25,6,AA,CLT,MSP,0,930.0,22
3,1,6,YX,IAH,ORD,0,925.0,14
1,15,3,AA,Other,Other,0,1623.0,14
1,23,4,AA,PHX,EWR,1,2133.0,16
6,11,3,UA,DEN,DTW,0,1123.0,17
7,24,4,DL,ATL,IAH,0,689.0,15
1,23,4,WN,Other,Other,0,423.0,20
8,26,2,OO,Other,ORD,0,341.0,15
12,4,4,F9,LAS,MCO,0,2039.0,22
7,4,5,NK,LGA,CLT,1,544.0,8
8,24,7,YX,Other,ORD,0,837.0,6
5,20,2,AA,PHX,Other,0,2917.0,10
5,31,6,DL,DTW,Other,1,1956.0,16
8,21,4,DL,SLC,Other,0,532.0,22
10,2,4,HA,Other,Other,0,102.0,12
7,28,1,OO,Other,Other,1,812.0,9
5,24,6,B6,Other,Other,1,106.0,21
9,29,1,AS,Other,SFO,1,447.0,19
3,23,7,OO,Other,DEN,0,196.0,15
8,25,1,DL,ATL,Other,0,577.0,13
5,24,6,F9,ATL,ORD,1,606.0,5
8,24,7,NK,DTW,LAS,1,1749.0,11
2,8,6,OO,Other,PHX,0,110.0,14
3,15,6,AA,Other,ORD,1,137.0,7
11,3,1,UA,SFO,Other,0,2418.0,23
7,23,3,UA,Other,IAH,0,305.0,14
11,9,7,UA,IAH,DEN,0,861.0,11
4,28,1,DL,Other,ATL,0,240.0,16
12,20,6,AS,SEA,LAS,1,867.0,8
4,24,4,AA,Other,PHX,0,304.0,13
6,8,7,WN,Other,Other,0,1728.0,11
9,12,5,UA,IAH,Other,0,2007.0,15
11,13,4,AS,Other,Other,0,279.0,5
6,18,3,DL,Other,Other,0,587.0,9
10,27,1,UA,IAH,Other,0,781.0,16
9,13,6,AA,CLT,IAH,0,912.0,12
7,4,5,WN,Other,Other,0,1334.0,14
8,31,7,OO,SEA,SFO,0,679.0,7
7,31,4,OO,Other,LAX,0,696.0,12
6,15,7,WN,PHX,DEN,0,602.0,18
5,13,2,WN,Other,MSP,0,349.0,8
9,29,1,DL,LGA,DFW,0,1389.0,13
6,17,2,UA,DEN,Other,0,846.0,7
6,4,3,AA,CLT,BOS,0,728.0,11
1,24,5,AA,CLT,DEN,0,1337.0,11
4,1,2,G4,Other,Other,0,704.0,15
9,14,7,YX,DTW,EWR,0,488.0,13
8,31,7,OO,Other,SFO,0,421.0,13
5,9,5,DL,Other,MSP,0,1039.0,12
11,8,6,DL,MSP,Other,0,503.0,12
1,13,1,OO,Other,ATL,1,1304.0,13
7,8,2,OO,Other,ORD,0,397.0,15
9,16,2,AS,EWR,SEA,0,2402.0,16
4,22,2,DL,ATL,Other,0,304.0,15
7,18,5,DL,ATL,Other,0,152.0,23
8,21,4,WN,Other,Other,1,1626.0,18
8,25,1,AS,Other,Other,0,199.0,16
8,11,1,OO,Other,PHX,0,962.0,5
4,10,4,B6,LAX,Other,0,2343.0,21
6,6,5,AA,Other,DFW,0,1345.0,23
5,2,5,AA,PHX,ORD,0,1440.0,8
3,21,5,YX,DCA,ATL,0,547.0,8
6,10,2,OO,DEN,Other,0,300.0,15
3,9,7,WN,Other,Other,0,251.0,22
5,5,1,OO,Other,LAX,0,677.0,18
6,27,5,AA,Other,DFW,0,1320.0,7
11,25,2,DL,SFO,SEA,0,679.0,13
6,20,5,DL,Other,ATL,1,581.0,20
6,16,1,UA,DEN,IAH,0,862.0,5
2,9,7,DL,DEN,SLC,0,391.0,10
7,18,5,NK,MCO,Other,0,852.0,6
2,26,3,AS,Other,SEA,0,2306.0,7
4,28,1,WN,ATL,PHX,0,1587.0,10
4,2,3,WN,MCO,Other,0,834.0,7
5,8,4,WN,Other,Other,0,319.0,9
2,24,1,AA,Other,CLT,0,185.0,7
11,2,7,YX,LGA,Other,0,963.0,13
12,26,5,OO,DTW,Other,0,331.0,20
4,16,3,UA,ORD,Other,0,2072.0,8
7,16,3,WN,Other,Other,0,979.0,7
1,19,7,WN,LAX,Other,0,2556.0,7
4,11,5,F9,Other,MCO,0,1189.0,19
2,8,6,B6,MCO,Other,0,944.0,6
6,1,7,AS,SEA,LAS,0,867.0,16
1,12,7,UA,MIA,DEN,0,1709.0,15
8,22,5,WN,Other,DEN,1,1506.0,10
7,30,3,OO,DTW,Other,1,650.0,15
7,20,7,YX,LGA,Other,0,431.0,12
12,23,2,OO,LAX,Other,0,109.0,18
5,24,6,WN,DEN,Other,1,895.0,15
12,3,3,UA,DFW,IAH,0,224.0,17
9,27,6,OH,Other,DCA,0,372.0,11
6,15,7,AA,Other,DFW,0,1303.0,6
10,17,5,OH,Other,DFW,1,597.0,9
12,24,3,DL,Other,MSP,0,1013.0,8
5,5,1,AA,CLT,Other,0,683.0,22
4,11,5,DL,ATL,Other,0,214.0,21
8,21,4,DL,Other,LAS,1,2248.0,19
3,4,2,DL,ATL,Other,0,151.0,15
3,26,3,AA,Other,CLT,0,427.0,15
6,16,1,AA,Other,CLT,0,1475.0,15
1,5,7,AA,Other,CLT,1,2244.0,22
10,10,5,AA,DFW,Other,0,1272.0,10
5,30,5,UA,IAH,CLT,1,912.0,12
8,7,4,YX,LGA,Other,0,431.0,12
8,18,1,AS,Other,Other,0,2087.0,13
3,25,2,DL,Other,ATL,0,2092.0,12
7,23,3,DL,LGA,Other,0,1080.0,7
10,28,2,OO,DEN,Other,0,563.0,13
7,7,1,YX,DCA,Other,0,227.0,20
7,10,4,OH,Other,DFW,0,987.0,15
11,19,3,WN,Other,PHX,0,1262.0,13
12,9,2,WN,Other,LAS,0,386.0,14
10,22,3,UA,Other,ORD,0,588.0,22
12,11,4,AS,EWR,Other,0,2425.0,15
8,25,1,WN,Other,Other,1,404.0,18
11,7,5,AA,DFW,Other,0,821.0,8
1,24,5,OO,SLC,Other,0,358.0,15
11,3,1,WN,Other,PHX,0,735.0,15
7,5,6,WN,Other,Other,1,210.0,17
4,4,5,MQ,Other,BOS,0,752.0,7
5,18,7,AA,Other,PHX,0,1786.0,7
1,9,4,YX,Other,LGA,1,585.0,17
10,6,1,WN,SFO,Other,0,447.0,15
4,14,1,OO,ORD,Other,1,325.0,7
2,15,6,YX,Other,Other,1,296.0,6
4,26,6,DL,SLC,DFW,0,989.0,10
2,21,5,WN,LAS,Other,0,197.0,15
8,4,1,AA,PHX,LAX,0,370.0,13
6,8,7,DL,Other,ATL,0,214.0,14
8,11,1,G4,Other,Other,1,934.0,6
9,7,7,YX,BOS,Other,0,280.0,8
11,18,2,UA,Other,SFO,0,363.0,6
7,1,2,WN,Other,Other,1,1503.0,12
8,13,3,F9,DFW,ATL,0,731.0,14
7,7,1,OO,Other,IAH,0,192.0,7
3,25,2,OO,LGA,Other,1,1341.0,18
5,21,3,OO,Other,DEN,0,637.0,17
4,14,1,AA,PHX,Other,0,325.0,20
4,22,2,WN,Other,DEN,0,495.0,11
7,23,3,OO,Other,DEN,1,845.0,5
2,16,7,UA,IAH,EWR,0,1400.0,12
5,21,3,DL,DTW,MIA,0,1145.0,15
1,12,7,AA,DFW,EWR,1,1372.0,15
9,18,4,G4,Other,Other,0,910.0,9
8,8,5,DL,Other,ATL,0,2092.0,12
10,9,4,DL,ORD,DTW,0,235.0,16
12,25,4,B6,Other,BOS,1,901.0,11
9,8,1,F9,Other,MCO,0,895.0,17
1,30,4,MQ,Other,MIA,0,1214.0,5
12,2,2,OO,Other,SFO,0,250.0,14
3,27,4,F9,Other,Other,0,927.0,22
9,9,2,UA,LAX,SFO,0,337.0,18
9,20,6,AA,DFW,Other,0,631.0,9
6,10,2,DL,DCA,DTW,0,405.0,12
8,25,1,DL,MSP,LGA,1,1020.0,19
10,22,3,AS,Other,SEA,1,2520.0,18
3,30,7,AA,DFW,MIA,0,1121.0,5
7,12,6,WN,Other,PHX,1,347.0,19
11,12,3,DL,MIA,LGA,0,1096.0,13
12,26,5,AA,ORD,CLT,0,599.0,5
11,3,1,WN,LAS,Other,1,1090.0,13
5,28,3,WN,Other,Other,1,759.0,7
10,6,1,WN,Other,LAS,0,2106.0,6
2,21,5,UA,Other,SFO,0,1969.0,6
6,4,3,WN,SLC,PHX,1,507.0,14
5,24,6,YX,Other,BOS,0,942.0,12
1,21,2,OO,Other,DTW,0,228.0,14
5,29,4,DL,ATL,Other,0,442.0,12
11,22,6,OH,DCA,Other,0,969.0,19
11,30,7,DL,ATL,Other,1,143.0,22
2,23,7,DL,Other,ATL,0,304.0,16
3,24,1,DL,LAX,LAS,0,236.0,7
